temp,gdp_loss,damage_fun,labels
6.5411563442234915,0.10097667411419754,DICE2016,"Nordhaus and Moffat (2017) 
DICE2016"
6.531308623595996,0.10067286191451626,DICE2016,"Nordhaus and Moffat (2017) 
DICE2016"
6.520835613408197,0.10035026114913867,DICE2016,"Nordhaus and Moffat (2017) 
DICE2016"
0.85,0.001481125,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
1.0163451840888142,0.0021175629431020777,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
1.1851583683580418,0.0028794307340826468,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
1.3556376482718617,0.0037673945384947313,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
1.5273898840461715,0.004782485708667484,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
1.700197068624796,0.005925873647928717,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
1.8738857960522637,0.007198468352125174,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
2.048261621417428,0.008600520123031679,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
2.2230826040494986,0.010131297342076375,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
2.3980551506098875,0.01178887043600155,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
2.572841414400438,0.013570001534490795,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
2.7470716752985203,0.01547012571791621,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
2.920357875768056,0.017483404751249054,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
3.0923062493162585,0.019602833776098796,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
3.262528066538213,0.021820383239146618,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
3.4306481690273873,0.02412716106228448,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
3.5963113218799028,0.026513583003957227,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
3.756230716335604,0.028924001848403328,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
3.913437237495539,0.03139573157422427,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
4.067606273440591,0.03391811263125317,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
4.2184482760101805,0.036480377007615195,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
4.36570728999334,0.03907177029089704,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
4.5091590157695505,0.041681655810466435,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
4.648608553765924,0.04429960104659872,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
4.783887952513842,0.04691544708152452,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
4.914853656842703,0.04951936225976919,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.041383930269935,0.05210188146138707,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.163376306432629,0.05465393250775121,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.2807451084447585,0.05716685124574466,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.393419062084526,0.05963238681747629,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.501339018337681,0.06204269853910344,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.604455792635174,0.06439034569978402,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.702728121733083,0.06666827146233095,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.7961207342313035,0.06886978190986136,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.884602526899808,0.07098852114417101,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
5.96814483600518,0.07301844320624737,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.046719790472041,0.07495378146019681,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.1202987317728885,0.0767890159605887,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.188850683740343,0.07851883921054828,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.252340853880912,0.080138120613872,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
6.31072914609292,0.0816418698284607,DICE2010,"Nordhaus and Boyer (2009) 
DICE2010"
